Asset1,Asset2,Cat1,Cat2,Intra_Inter,Corr_Lag0,Corr_Lag-4,Corr_Lag-3,Corr_Lag-2,Corr_Lag-1,Corr_Lag+1,Corr_Lag+2,Corr_Lag+3,Corr_Lag+4,Best_Lag,Best_Corr,Best_AbsCorr,Lag_Gain,Leader,Follower,Lead_Weeks
GOLD,VIX,Commodites,Indices,Inter,0.0095,0.0245,-0.0052,-0.0185,0.0609,-0.0179,-0.0142,-0.0386,-0.0165,-1,0.0609,0.0609,0.0514,VIX,GOLD,1
COPPER,NAT_GAS,Commodites,Commodites,Intra,0.0839,0.0604,-0.0401,-0.0319,-0.0116,0.0357,0.041,-0.0606,-0.026,0,0.0839,0.0839,0.0,Contemporain,Contemporain,0
COPPER,NZDUSD,Commodites,FX_G10,Inter,0.3655,-0.0516,0.0508,0.0157,0.0225,0.0447,0.0185,-0.0606,0.011,0,0.3655,0.3655,0.0,Contemporain,Contemporain,0
COPPER,PLATINUM,Commodites,Commodites,Intra,0.4551,-0.028,-0.032,0.0578,0.0618,-0.0409,-0.0406,-0.027,0.0445,0,0.4551,0.4551,0.0,Contemporain,Contemporain,0
COPPER,SILVER,Commodites,Commodites,Intra,0.437,-0.0274,-0.0479,0.0258,0.0321,-0.0633,0.0013,-0.0336,0.0366,0,0.437,0.437,0.0,Contemporain,Contemporain,0
COPPER,USDCAD,Commodites,FX_G10,Inter,-0.3399,0.0312,0.0214,-0.0283,-0.0377,-0.0062,-0.0518,0.0584,-0.0436,0,-0.3399,0.3399,0.0,Contemporain,Contemporain,0
COPPER,USDCHF,Commodites,FX_G10,Inter,-0.155,0.0629,-0.0252,-0.0277,0.0684,0.0369,0.0159,-0.0289,0.0037,0,-0.155,0.155,0.0,Contemporain,Contemporain,0
COPPER,USDJPY,Commodites,FX_G10,Inter,-0.0913,0.0464,-0.0337,-0.064,-0.0035,0.0717,0.0292,0.0239,0.0003,0,-0.0913,0.0913,0.0,Contemporain,Contemporain,0
COPPER,USDNOK,Commodites,FX_G10,Inter,-0.1377,-0.0052,-0.0061,0.0297,-0.0355,-0.0784,-0.0347,0.0618,-0.0495,0,-0.1377,0.1377,0.0,Contemporain,Contemporain,0
COPPER,USDSEK,Commodites,FX_G10,Inter,-0.309,0.0032,0.0214,-0.0262,0.0155,0.0021,-0.0061,0.0419,-0.0565,0,-0.309,0.309,0.0,Contemporain,Contemporain,0
COPPER,ASX200,Commodites,Indices,Inter,0.304,-0.0019,-0.0371,0.0093,0.0049,0.0208,-0.0256,-0.0642,0.0379,0,0.304,0.304,0.0,Contemporain,Contemporain,0
COPPER,DOWJONES,Commodites,Indices,Inter,0.3583,-0.0138,0.0157,0.0191,0.0574,-0.0931,0.027,-0.047,0.0055,0,0.3583,0.3583,0.0,Contemporain,Contemporain,0
COPPER,CAC40,Commodites,Indices,Inter,0.3109,-0.034,0.0062,0.0058,0.0881,-0.0715,0.0003,-0.0453,0.0293,0,0.3109,0.3109,0.0,Contemporain,Contemporain,0
COPPER,FTSE100,Commodites,Indices,Inter,0.3027,-0.0207,0.0075,0.0002,0.0878,-0.0577,-0.0215,-0.0201,0.0588,0,0.3027,0.3027,0.0,Contemporain,Contemporain,0
COPPER,DAX,Commodites,Indices,Inter,0.2972,-0.0396,0.0094,-0.0104,0.0906,-0.0634,0.0098,-0.0564,0.0255,0,0.2972,0.2972,0.0,Contemporain,Contemporain,0
COPPER,SP500,Commodites,Indices,Inter,0.3573,-0.0141,0.006,0.0125,0.0467,-0.0938,0.0004,-0.0465,0.0076,0,0.3573,0.3573,0.0,Contemporain,Contemporain,0
COPPER,HANGSENG,Commodites,Indices,Inter,0.4282,-0.0223,0.0389,-0.0705,-0.0574,0.0544,-0.0377,-0.0514,0.0957,0,0.4282,0.4282,0.0,Contemporain,Contemporain,0
COPPER,NIKKEI225,Commodites,Indices,Inter,0.299,0.0312,-0.0261,-0.0076,-0.0222,-0.0506,-0.0137,-0.0428,0.0181,0,0.299,0.299,0.0,Contemporain,Contemporain,0
COPPER,NASDAQ100,Commodites,Indices,Inter,0.3015,-0.0308,0.0066,0.0028,0.029,-0.1011,-0.0119,-0.0416,0.0073,0,0.3015,0.3015,0.0,Contemporain,Contemporain,0
COPPER,RUSSELL2000,Commodites,Indices,Inter,0.3602,-0.0099,-0.0337,0.0204,0.0542,-0.0784,0.0201,-0.0663,0.0215,0,0.3602,0.3602,0.0,Contemporain,Contemporain,0
COPPER,EUROSTOXX50,Commodites,Indices,Inter,0.2916,-0.033,0.0114,-0.0044,0.0919,-0.0584,-0.0073,-0.0462,0.0254,0,0.2916,0.2916,0.0,Contemporain,Contemporain,0
COPPER,VIX,Commodites,Indices,Inter,-0.3228,-0.0211,0.0195,0.0288,-0.0231,0.1191,0.0259,0.0631,-0.0533,0,-0.3228,0.3228,0.0,Contemporain,Contemporain,0
NAT_GAS,NZDUSD,Commodites,FX_G10,Inter,0.0711,0.0224,-0.0615,-0.0049,0.0503,-0.0312,0.0097,-0.032,0.0154,0,0.0711,0.0711,0.0,Contemporain,Contemporain,0
NAT_GAS,PLATINUM,Commodites,Commodites,Intra,0.0327,-0.0238,0.0032,-0.0078,0.0688,-0.0857,-0.0024,0.0463,-0.0362,1,-0.0857,0.0857,0.053,NAT_GAS,PLATINUM,1
NAT_GAS,SILVER,Commodites,Commodites,Intra,0.0103,-0.0527,0.0095,0.0371,0.0046,-0.022,0.0583,0.0344,-0.016,2,0.0583,0.0583,0.048,NAT_GAS,SILVER,2
NAT_GAS,USDCAD,Commodites,FX_G10,Inter,-0.0831,0.0213,0.036,-0.023,-0.0559,0.0543,0.0074,0.0762,0.0238,0,-0.0831,0.0831,0.0,Contemporain,Contemporain,0
NAT_GAS,USDCHF,Commodites,FX_G10,Inter,0.0046,-0.0405,-0.0011,0.052,0.0307,0.0086,-0.0235,0.0212,0.0221,-2,0.052,0.052,0.0474,USDCHF,NAT_GAS,2
NAT_GAS,USDJPY,Commodites,FX_G10,Inter,0.0899,-0.0403,0.0505,-0.031,0.0422,0.03,-0.0248,0.0468,0.0035,0,0.0899,0.0899,0.0,Contemporain,Contemporain,0
NAT_GAS,USDNOK,Commodites,FX_G10,Inter,0.003,0.0245,0.0126,0.0106,-0.0505,-0.0743,0.0057,0.0628,-0.0274,1,-0.0743,0.0743,0.0713,NAT_GAS,USDNOK,1
NAT_GAS,USDSEK,Commodites,FX_G10,Inter,-0.0638,-0.0018,0.024,-0.0076,-0.0507,0.0326,-0.0231,0.0075,0.0391,0,-0.0638,0.0638,0.0,Contemporain,Contemporain,0
NAT_GAS,ASX200,Commodites,Indices,Inter,0.0717,-0.0691,0.0691,0.0148,0.0587,-0.059,-0.0854,-0.0862,0.0013,3,-0.0862,0.0862,0.0145,NAT_GAS,ASX200,3
NAT_GAS,DOWJONES,Commodites,Indices,Inter,0.1195,-0.0403,0.0716,0.0024,0.0579,-0.0961,-0.0276,-0.0963,0.009,0,0.1195,0.1195,0.0,Contemporain,Contemporain,0
NAT_GAS,CAC40,Commodites,Indices,Inter,0.0347,-0.0459,0.0104,0.0,0.0835,-0.0659,-0.0305,-0.0793,-0.0109,-1,0.0835,0.0835,0.0488,CAC40,NAT_GAS,1
NAT_GAS,FTSE100,Commodites,Indices,Inter,0.0313,-0.0495,0.0555,0.0041,0.1146,-0.0677,-0.0528,-0.0229,-0.0043,-1,0.1146,0.1146,0.0833,FTSE100,NAT_GAS,1
NAT_GAS,DAX,Commodites,Indices,Inter,0.0342,-0.0574,0.0141,-0.0048,0.11,-0.0563,-0.0431,-0.0641,-0.0237,-1,0.11,0.11,0.0758,DAX,NAT_GAS,1
NAT_GAS,SP500,Commodites,Indices,Inter,0.1221,-0.0397,0.0488,0.0012,0.0768,-0.0872,-0.0366,-0.1071,0.0151,0,0.1221,0.1221,0.0,Contemporain,Contemporain,0
NAT_GAS,HANGSENG,Commodites,Indices,Inter,0.1266,-0.0398,-0.0448,-0.0321,0.0492,-0.0128,-0.0452,-0.0897,-0.0283,0,0.1266,0.1266,0.0,Contemporain,Contemporain,0
NAT_GAS,NIKKEI225,Commodites,Indices,Inter,0.1253,-0.1291,0.0792,0.0077,0.0158,-0.0004,-0.0225,-0.0973,-0.0031,-4,-0.1291,0.1291,0.0038,NIKKEI225,NAT_GAS,4
NAT_GAS,NASDAQ100,Commodites,Indices,Inter,0.0858,-0.0238,0.0219,0.0015,0.0845,-0.0659,-0.0363,-0.1138,0.0175,3,-0.1138,0.1138,0.028,NAT_GAS,NASDAQ100,3
NAT_GAS,RUSSELL2000,Commodites,Indices,Inter,0.1082,-0.0405,0.0465,0.0551,0.0651,-0.1169,-0.0559,-0.1131,0.026,1,-0.1169,0.1169,0.0087,NAT_GAS,RUSSELL2000,1
NAT_GAS,EUROSTOXX50,Commodites,Indices,Inter,0.029,-0.0487,-0.0056,0.0001,0.0965,-0.0647,-0.0275,-0.083,-0.0119,-1,0.0965,0.0965,0.0675,EUROSTOXX50,NAT_GAS,1
NAT_GAS,VIX,Commodites,Indices,Inter,-0.0743,0.0564,-0.0438,-0.0184,-0.1032,0.0803,0.0895,0.056,-0.0343,-1,-0.1032,0.1032,0.0289,VIX,NAT_GAS,1
NZDUSD,PLATINUM,FX_G10,Commodites,Inter,0.3587,-0.0419,0.0306,-0.017,0.0317,-0.0348,0.0182,0.0389,-0.003,0,0.3587,0.3587,0.0,Contemporain,Contemporain,0
NZDUSD,SILVER,FX_G10,Commodites,Inter,0.3707,-0.0321,-0.0267,-0.0495,0.0697,-0.0217,0.018,0.0053,0.0105,0,0.3707,0.3707,0.0,Contemporain,Contemporain,0
NZDUSD,USDCAD,FX_G10,FX_G10,Intra,-0.6693,0.0399,0.0063,-0.0824,0.0086,0.0791,-0.0263,0.0317,-0.0463,0,-0.6693,0.6693,0.0,Contemporain,Contemporain,0
NZDUSD,USDCHF,FX_G10,FX_G10,Intra,-0.4832,-0.018,-0.0099,0.0321,0.1064,0.0246,-0.0402,-0.0414,0.021,0,-0.4832,0.4832,0.0,Contemporain,Contemporain,0
NZDUSD,USDJPY,FX_G10,FX_G10,Intra,-0.4019,-0.0264,-0.0376,-0.0113,0.0046,0.0218,0.001,-0.0511,0.0341,0,-0.4019,0.4019,0.0,Contemporain,Contemporain,0
NZDUSD,USDNOK,FX_G10,FX_G10,Intra,-0.2443,0.0283,-0.0735,0.0602,-0.112,-0.0228,-0.0828,0.0139,0.0012,0,-0.2443,0.2443,0.0,Contemporain,Contemporain,0
NZDUSD,USDSEK,FX_G10,FX_G10,Intra,-0.6544,0.0102,-0.0192,-0.0458,0.0316,0.0842,-0.0645,-0.0021,0.0105,0,-0.6544,0.6544,0.0,Contemporain,Contemporain,0
NZDUSD,ASX200,FX_G10,Indices,Inter,0.2289,-0.0446,0.0349,0.022,0.07,0.0936,-0.0009,-0.0381,0.0388,0,0.2289,0.2289,0.0,Contemporain,Contemporain,0
NZDUSD,DOWJONES,FX_G10,Indices,Inter,0.3497,-0.039,0.047,0.0375,0.0304,0.0102,0.0226,-0.0275,-0.0211,0,0.3497,0.3497,0.0,Contemporain,Contemporain,0
NZDUSD,CAC40,FX_G10,Indices,Inter,0.2344,-0.0438,0.0289,0.0099,0.0777,-0.0096,0.0338,-0.027,-0.039,0,0.2344,0.2344,0.0,Contemporain,Contemporain,0
NZDUSD,FTSE100,FX_G10,Indices,Inter,0.1955,-0.084,0.0609,0.0053,0.1223,0.0237,0.0503,-0.014,0.0002,0,0.1955,0.1955,0.0,Contemporain,Contemporain,0
NZDUSD,DAX,FX_G10,Indices,Inter,0.2373,-0.0564,0.0474,0.0138,0.0825,0.0031,0.0371,-0.0196,-0.0621,0,0.2373,0.2373,0.0,Contemporain,Contemporain,0
NZDUSD,SP500,FX_G10,Indices,Inter,0.3578,-0.0487,0.0232,0.0386,0.0347,0.0135,0.0113,-0.0213,-0.0133,0,0.3578,0.3578,0.0,Contemporain,Contemporain,0
NZDUSD,HANGSENG,FX_G10,Indices,Inter,0.369,-0.0104,0.019,-0.0688,0.045,0.0305,0.0221,0.0304,0.0636,0,0.369,0.369,0.0,Contemporain,Contemporain,0
NZDUSD,NIKKEI225,FX_G10,Indices,Inter,0.2246,-0.0313,-0.0283,-0.0072,0.023,-0.0291,0.0176,-0.0189,-0.0002,0,0.2246,0.2246,0.0,Contemporain,Contemporain,0
NZDUSD,NASDAQ100,FX_G10,Indices,Inter,0.2901,-0.0408,0.0182,0.0258,0.0339,0.0181,0.0014,0.0003,-0.0136,0,0.2901,0.2901,0.0,Contemporain,Contemporain,0
NZDUSD,RUSSELL2000,FX_G10,Indices,Inter,0.3664,-0.0416,0.0067,0.0393,0.0284,-0.0299,0.0627,-0.0147,-0.006,0,0.3664,0.3664,0.0,Contemporain,Contemporain,0
NZDUSD,EUROSTOXX50,FX_G10,Indices,Inter,0.2306,-0.052,0.0345,0.0096,0.0911,0.01,0.0282,-0.0216,-0.0438,0,0.2306,0.2306,0.0,Contemporain,Contemporain,0
NZDUSD,VIX,FX_G10,Indices,Inter,-0.1758,0.0182,-0.0603,-0.0146,-0.1013,-0.0004,0.064,-0.0034,0.0208,0,-0.1758,0.1758,0.0,Contemporain,Contemporain,0
PLATINUM,SILVER,Commodites,Commodites,Intra,0.7112,-0.0556,0.044,0.01,-0.0144,-0.0105,0.0113,-0.0417,-0.0126,0,0.7112,0.7112,0.0,Contemporain,Contemporain,0
PLATINUM,USDCAD,Commodites,FX_G10,Inter,-0.379,0.0294,-0.015,-0.0264,0.0253,0.0383,-0.003,-0.0224,-0.0419,0,-0.379,0.379,0.0,Contemporain,Contemporain,0
PLATINUM,USDCHF,Commodites,FX_G10,Inter,-0.2685,0.0256,0.0039,-0.0156,0.0653,-0.0202,0.0748,-0.0681,0.0242,0,-0.2685,0.2685,0.0,Contemporain,Contemporain,0
PLATINUM,USDJPY,Commodites,FX_G10,Inter,-0.2066,-0.0044,0.0097,-0.0094,0.0516,-0.0737,0.1194,-0.0641,0.0179,0,-0.2066,0.2066,0.0,Contemporain,Contemporain,0
PLATINUM,USDNOK,Commodites,FX_G10,Inter,-0.0429,-0.023,0.0003,0.0381,-0.1106,0.0033,-0.1426,0.0733,-0.0995,2,-0.1426,0.1426,0.0997,PLATINUM,USDNOK,2
PLATINUM,USDSEK,Commodites,FX_G10,Inter,-0.2908,-0.0002,-0.0343,-0.0382,0.0377,0.0028,-0.0041,-0.0343,0.0154,0,-0.2908,0.2908,0.0,Contemporain,Contemporain,0
PLATINUM,ASX200,Commodites,Indices,Inter,0.2936,-0.0882,-0.0414,0.0438,-0.0182,0.0673,0.066,0.0223,-0.0174,0,0.2936,0.2936,0.0,Contemporain,Contemporain,0
PLATINUM,DOWJONES,Commodites,Indices,Inter,0.3594,-0.0837,0.0273,0.0417,-0.03,-0.0254,0.0574,0.0505,-0.0581,0,0.3594,0.3594,0.0,Contemporain,Contemporain,0
PLATINUM,CAC40,Commodites,Indices,Inter,0.2735,-0.0825,0.04,-0.0164,0.0527,-0.0704,0.0769,0.0271,-0.0509,0,0.2735,0.2735,0.0,Contemporain,Contemporain,0
PLATINUM,FTSE100,Commodites,Indices,Inter,0.3362,-0.0785,0.0626,-0.0069,0.0924,-0.0729,0.0408,0.0086,-0.006,0,0.3362,0.3362,0.0,Contemporain,Contemporain,0
PLATINUM,DAX,Commodites,Indices,Inter,0.2925,-0.0983,0.0203,-0.0181,0.0636,-0.0594,0.1038,-0.0056,-0.0632,0,0.2925,0.2925,0.0,Contemporain,Contemporain,0
PLATINUM,SP500,Commodites,Indices,Inter,0.3465,-0.0705,0.0132,0.0254,-0.0341,-0.0336,0.0514,0.0591,-0.0502,0,0.3465,0.3465,0.0,Contemporain,Contemporain,0
PLATINUM,HANGSENG,Commodites,Indices,Inter,0.2995,-0.0338,0.0476,-0.0076,-0.0382,-0.0228,0.0512,0.055,0.007,0,0.2995,0.2995,0.0,Contemporain,Contemporain,0
PLATINUM,NIKKEI225,Commodites,Indices,Inter,0.2476,-0.0114,0.0089,-0.0032,-0.0384,-0.0927,0.0865,0.0516,-0.0551,0,0.2476,0.2476,0.0,Contemporain,Contemporain,0
PLATINUM,NASDAQ100,Commodites,Indices,Inter,0.2655,-0.0387,-0.0031,0.0138,-0.0359,-0.0345,0.0466,0.0567,-0.0303,0,0.2655,0.2655,0.0,Contemporain,Contemporain,0
PLATINUM,RUSSELL2000,Commodites,Indices,Inter,0.3621,-0.0683,-0.0041,-0.018,0.0005,-0.0591,0.0946,0.0578,-0.045,0,0.3621,0.3621,0.0,Contemporain,Contemporain,0
PLATINUM,EUROSTOXX50,Commodites,Indices,Inter,0.2767,-0.0871,0.0469,-0.0176,0.0619,-0.0648,0.0814,0.0097,-0.051,0,0.2767,0.2767,0.0,Contemporain,Contemporain,0
PLATINUM,VIX,Commodites,Indices,Inter,-0.2323,0.017,-0.0356,-0.0233,-0.0295,0.0402,-0.0107,0.0272,0.0063,0,-0.2323,0.2323,0.0,Contemporain,Contemporain,0
SILVER,USDCAD,Commodites,FX_G10,Inter,-0.3367,0.0017,0.0243,-0.0422,0.0284,0.0042,0.0046,0.0182,-0.0139,0,-0.3367,0.3367,0.0,Contemporain,Contemporain,0
SILVER,USDCHF,Commodites,FX_G10,Inter,-0.3185,-0.0325,0.0201,0.0283,0.0137,-0.0198,0.0853,-0.0556,0.0452,0,-0.3185,0.3185,0.0,Contemporain,Contemporain,0
SILVER,USDJPY,Commodites,FX_G10,Inter,-0.2486,-0.0315,0.0168,0.0198,-0.0103,-0.0706,0.1252,-0.0406,-0.0152,0,-0.2486,0.2486,0.0,Contemporain,Contemporain,0
SILVER,USDNOK,Commodites,FX_G10,Inter,-0.0628,0.0124,-0.0658,0.0606,-0.0859,-0.0403,-0.1201,0.118,-0.0811,2,-0.1201,0.1201,0.0573,SILVER,USDNOK,2
SILVER,USDSEK,Commodites,FX_G10,Inter,-0.2798,-0.0247,-0.0226,-0.0367,0.0012,-0.0428,0.0131,0.0422,0.0073,0,-0.2798,0.2798,0.0,Contemporain,Contemporain,0
SILVER,ASX200,Commodites,Indices,Inter,0.2428,-0.0354,-0.0506,0.0049,-0.0708,0.1134,0.0519,0.0345,-0.0353,0,0.2428,0.2428,0.0,Contemporain,Contemporain,0
SILVER,DOWJONES,Commodites,Indices,Inter,0.3123,-0.0023,-0.0092,0.0522,-0.0923,-0.0201,0.0563,0.0755,-0.0967,0,0.3123,0.3123,0.0,Contemporain,Contemporain,0
SILVER,CAC40,Commodites,Indices,Inter,0.206,-0.0503,0.015,-0.0133,-0.0352,0.0002,0.057,0.0157,-0.0578,0,0.206,0.206,0.0,Contemporain,Contemporain,0
SILVER,FTSE100,Commodites,Indices,Inter,0.2648,-0.0598,0.0312,0.0007,0.0145,-0.0279,0.0288,0.0352,-0.0494,0,0.2648,0.2648,0.0,Contemporain,Contemporain,0
SILVER,DAX,Commodites,Indices,Inter,0.2231,-0.0547,0.0007,-0.0036,0.0041,0.0093,0.0663,0.0019,-0.0681,0,0.2231,0.2231,0.0,Contemporain,Contemporain,0
SILVER,SP500,Commodites,Indices,Inter,0.3271,-0.0048,-0.0102,0.0477,-0.0824,-0.0167,0.0337,0.0621,-0.0887,0,0.3271,0.3271,0.0,Contemporain,Contemporain,0
SILVER,HANGSENG,Commodites,Indices,Inter,0.249,-0.013,0.0411,0.0099,-0.0818,0.0433,0.07,0.0189,-0.0124,0,0.249,0.249,0.0,Contemporain,Contemporain,0
SILVER,NIKKEI225,Commodites,Indices,Inter,0.1692,-0.0022,-0.0471,0.0348,-0.0841,-0.0496,0.0814,0.024,-0.0885,0,0.1692,0.1692,0.0,Contemporain,Contemporain,0
SILVER,NASDAQ100,Commodites,Indices,Inter,0.2621,0.0056,-0.0038,0.0349,-0.0571,-0.0218,0.0212,0.0354,-0.0504,0,0.2621,0.2621,0.0,Contemporain,Contemporain,0
SILVER,RUSSELL2000,Commodites,Indices,Inter,0.3161,-0.0177,-0.0222,0.0073,-0.0792,-0.0203,0.071,0.0497,-0.0807,0,0.3161,0.3161,0.0,Contemporain,Contemporain,0
SILVER,EUROSTOXX50,Commodites,Indices,Inter,0.2235,-0.0534,0.0207,-0.0061,-0.0072,0.0069,0.0515,0.0033,-0.0615,0,0.2235,0.2235,0.0,Contemporain,Contemporain,0
SILVER,VIX,Commodites,Indices,Inter,-0.1885,0.0061,-0.0454,-0.0147,-0.003,0.0097,0.0182,-0.0062,0.0187,0,-0.1885,0.1885,0.0,Contemporain,Contemporain,0
USDCAD,USDCHF,FX_G10,FX_G10,Intra,0.3943,0.0271,0.0237,-0.0222,-0.1512,-0.0163,0.0252,0.0639,0.0107,0,0.3943,0.3943,0.0,Contemporain,Contemporain,0
USDCAD,USDJPY,FX_G10,FX_G10,Intra,0.2589,0.0055,0.0145,0.0223,-0.0594,0.0013,-0.0242,0.0327,-0.0238,0,0.2589,0.2589,0.0,Contemporain,Contemporain,0
USDCAD,USDNOK,FX_G10,FX_G10,Intra,0.349,0.02,0.0255,-0.0282,0.0512,-0.0897,0.1358,-0.0134,0.0183,0,0.349,0.349,0.0,Contemporain,Contemporain,0
USDCAD,USDSEK,FX_G10,FX_G10,Intra,0.6067,0.0457,-0.0093,0.0436,-0.051,-0.0734,0.0655,0.0061,0.0262,0,0.6067,0.6067,0.0,Contemporain,Contemporain,0
USDCAD,ASX200,FX_G10,Indices,Inter,-0.3216,0.0352,0.031,-0.0386,-0.0301,-0.0362,-0.0077,0.0632,0.0029,0,-0.3216,0.3216,0.0,Contemporain,Contemporain,0
USDCAD,DOWJONES,FX_G10,Indices,Inter,-0.3887,0.0267,0.0153,-0.0536,-0.0156,-0.0003,-0.0364,-0.0405,0.0857,0,-0.3887,0.3887,0.0,Contemporain,Contemporain,0
USDCAD,CAC40,FX_G10,Indices,Inter,-0.2639,0.0292,0.0217,0.0003,-0.0841,0.0563,-0.0379,-0.0073,0.0472,0,-0.2639,0.2639,0.0,Contemporain,Contemporain,0
USDCAD,FTSE100,FX_G10,Indices,Inter,-0.2578,0.0559,0.0126,-0.0018,-0.1359,0.0057,-0.0138,-0.0002,0.0183,0,-0.2578,0.2578,0.0,Contemporain,Contemporain,0
USDCAD,DAX,FX_G10,Indices,Inter,-0.2627,0.0392,0.0254,-0.003,-0.079,0.0409,-0.0412,-0.018,0.0707,0,-0.2627,0.2627,0.0,Contemporain,Contemporain,0
USDCAD,SP500,FX_G10,Indices,Inter,-0.3717,0.0293,0.0258,-0.0561,-0.0169,0.0087,-0.0314,-0.0354,0.0762,0,-0.3717,0.3717,0.0,Contemporain,Contemporain,0
USDCAD,HANGSENG,FX_G10,Indices,Inter,-0.3771,0.0366,0.0399,0.0506,-0.0073,0.0258,-0.0466,0.0041,-0.0669,0,-0.3771,0.3771,0.0,Contemporain,Contemporain,0
USDCAD,NIKKEI225,FX_G10,Indices,Inter,-0.2777,0.0187,0.0239,0.005,-0.0021,0.0613,-0.0086,-0.012,0.0052,0,-0.2777,0.2777,0.0,Contemporain,Contemporain,0
USDCAD,NASDAQ100,FX_G10,Indices,Inter,-0.2726,0.0328,0.0262,-0.0494,-0.0116,0.0202,-0.0264,-0.0392,0.0438,0,-0.2726,0.2726,0.0,Contemporain,Contemporain,0
USDCAD,RUSSELL2000,FX_G10,Indices,Inter,-0.3835,0.0281,0.0338,-0.0448,-0.0371,0.0377,-0.05,-0.0175,0.0544,0,-0.3835,0.3835,0.0,Contemporain,Contemporain,0
USDCAD,EUROSTOXX50,FX_G10,Indices,Inter,-0.2563,0.0344,0.0309,0.007,-0.0911,0.045,-0.0321,-0.0134,0.0582,0,-0.2563,0.2563,0.0,Contemporain,Contemporain,0
USDCAD,VIX,FX_G10,Indices,Inter,0.2129,-0.0183,0.0387,0.0411,0.0832,-0.0416,-0.0313,0.01,-0.0511,0,0.2129,0.2129,0.0,Contemporain,Contemporain,0
USDCHF,USDJPY,FX_G10,FX_G10,Intra,0.526,0.0082,-0.0085,0.009,-0.0225,-0.0337,-0.0009,-0.0279,-0.0298,0,0.526,0.526,0.0,Contemporain,Contemporain,0
USDCHF,USDNOK,FX_G10,FX_G10,Intra,0.1683,0.0677,0.0415,-0.0625,0.0673,0.0315,0.0379,0.0322,-0.0341,0,0.1683,0.1683,0.0,Contemporain,Contemporain,0
USDCHF,USDSEK,FX_G10,FX_G10,Intra,0.5311,0.0391,0.023,0.0396,-0.0369,-0.0686,0.0155,-0.0271,-0.0029,0,0.5311,0.5311,0.0,Contemporain,Contemporain,0
USDCHF,ASX200,FX_G10,Indices,Inter,0.0165,0.0656,-0.0824,-0.0225,0.0164,-0.0392,0.012,-0.0224,-0.0405,-3,-0.0824,0.0824,0.0659,ASX200,USDCHF,3
USDCHF,DOWJONES,FX_G10,Indices,Inter,-0.0982,0.0388,-0.0824,-0.0186,0.0223,0.0378,0.0424,-0.038,-0.0166,0,-0.0982,0.0982,0.0,Contemporain,Contemporain,0
USDCHF,CAC40,FX_G10,Indices,Inter,0.0244,0.0346,-0.0912,0.0068,0.024,0.0092,-0.0029,-0.0429,0.021,-3,-0.0912,0.0912,0.0668,CAC40,USDCHF,3
USDCHF,FTSE100,FX_G10,Indices,Inter,0.0493,0.0817,-0.1062,0.0224,-0.0287,-0.0128,0.0008,-0.0532,0.0407,-3,-0.1062,0.1062,0.0569,FTSE100,USDCHF,3
USDCHF,DAX,FX_G10,Indices,Inter,0.0308,0.049,-0.1,0.0092,-0.0022,0.0139,-0.0177,-0.0262,0.0512,-3,-0.1,0.1,0.0692,DAX,USDCHF,3
USDCHF,SP500,FX_G10,Indices,Inter,-0.1012,0.053,-0.0764,-0.0262,0.028,0.0289,0.0314,-0.0371,-0.0231,0,-0.1012,0.1012,0.0,Contemporain,Contemporain,0
USDCHF,HANGSENG,FX_G10,Indices,Inter,-0.1024,0.0018,-0.0393,0.0372,-0.058,-0.0342,0.0063,-0.06,-0.0211,0,-0.1024,0.1024,0.0,Contemporain,Contemporain,0
USDCHF,NIKKEI225,FX_G10,Indices,Inter,0.0969,0.0351,-0.037,-0.0126,0.0176,0.0557,-0.025,-0.0317,-0.0368,0,0.0969,0.0969,0.0,Contemporain,Contemporain,0
USDCHF,NASDAQ100,FX_G10,Indices,Inter,-0.0737,0.0466,-0.0693,-0.0262,0.0246,0.0025,0.0232,-0.0412,-0.0366,0,-0.0737,0.0737,0.0,Contemporain,Contemporain,0
USDCHF,RUSSELL2000,FX_G10,Indices,Inter,-0.0977,0.0436,-0.0515,-0.0183,0.0203,0.0608,-0.0009,-0.0189,-0.0096,0,-0.0977,0.0977,0.0,Contemporain,Contemporain,0
USDCHF,EUROSTOXX50,FX_G10,Indices,Inter,0.0288,0.0375,-0.0913,0.0098,-0.0053,0.0045,0.0044,-0.0336,0.0281,-3,-0.0913,0.0913,0.0625,EUROSTOXX50,USDCHF,3
USDCHF,VIX,FX_G10,Indices,Inter,-0.0795,-0.0165,0.072,0.0244,-0.0082,0.039,-0.0187,0.0331,0.0085,0,-0.0795,0.0795,0.0,Contemporain,Contemporain,0
USDJPY,USDNOK,FX_G10,FX_G10,Intra,0.0496,0.0308,-0.0067,0.0085,0.009,0.1519,0.0672,0.011,-0.0721,1,0.1519,0.1519,0.1023,USDJPY,USDNOK,1
USDJPY,USDSEK,FX_G10,FX_G10,Intra,0.3737,0.0234,0.0292,0.0587,-0.0201,-0.0065,0.0493,-0.0083,0.0029,0,0.3737,0.3737,0.0,Contemporain,Contemporain,0
USDJPY,ASX200,FX_G10,Indices,Inter,0.0477,0.0057,-0.0589,0.0128,-0.0128,-0.0529,0.0082,-0.0532,0.006,-3,-0.0589,0.0589,0.0112,ASX200,USDJPY,3
